Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
"Mon, Apr 13, 2020",8:00p,Philadelphia 76ers,,Memphis Grizzlies,,,,,
"Mon, Apr 13, 2020",8:00p,Washington Wizards,,New Orleans Pelicans,,,,,
"Mon, Apr 13, 2020",8:00p,Utah Jazz,,Oklahoma City Thunder,,,,,
"Mon, Apr 13, 2020",9:00p,Dallas Mavericks,,Denver Nuggets,,,,,
"Mon, Apr 13, 2020",10:30p,Portland Trail Blazers,,Golden State Warriors,,,,,
"Mon, Apr 13, 2020",10:30p,Minnesota Timberwolves,,Los Angeles Clippers,,,,,
"Tue, Apr 14, 2020",7:30p,Toronto Raptors,,Miami Heat,,,,,
"Tue, Apr 14, 2020",7:30p,Detroit Pistons,,New York Knicks,,,,,
"Tue, Apr 14, 2020",10:00p,Denver Nuggets,,Utah Jazz,,,,,
Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Tue, Apr 14, 2020",10:30p,Sacramento Kings,,Los Angeles Lakers,,,,,
"Wed, Apr 15, 2020",7:30p,Cleveland Cavaliers,,Atlanta Hawks,,,,,
"Wed, Apr 15, 2020",7:30p,Chicago Bulls,,Boston Celtics,,,,,
"Wed, Apr 15, 2020",7:30p,Milwaukee Bucks,,Brooklyn Nets,,,,,
"Wed, Apr 15, 2020",7:30p,Oklahoma City Thunder,,Dallas Mavericks,,,,,
"Wed, Apr 15, 2020",7:30p,Memphis Grizzlies,,Houston Rockets,,,,,
"Wed, Apr 15, 2020",7:30p,New York Knicks,,Minnesota Timberwolves,,,,,
"Wed, Apr 15, 2020",7:30p,Toronto Raptors,,Orlando Magic,,,,,
"Wed, Apr 15, 2020",7:30p,Charlotte Hornets,,Philadelphia 76ers,,,,,
"Wed, Apr 15, 2020",7:30p,New Orleans Pelicans,,San Antonio Spurs,,,,,
"Wed, Apr 15, 2020",7:30p,Indiana Pacers,,Washington Wizards,,,,,
"Wed, Apr 15, 2020",10:00p,Los Angeles Lakers,,Phoenix Suns,,,,,
"Wed, Apr 15, 2020",10:00p,Los Angeles Clippers,,Portland Trail Blazers,,,,,
"Wed, Apr 15, 2020",10:00p,Golden State Warriors,,Sacramento Kings,,,,,
